application_id,outcome,monthly_income,effective_monthly_income,monthly_stable_income,monthly_gig_income,income_stability_score,income_regularity_score,has_verifiable_income,income_sources_count,income_trend,income_trend_pct,average_balance,minimum_balance,maximum_balance,days_in_overdraft,overdraft_frequency,overdraft_days_per_month,end_of_month_average,failed_payments_count,failed_payments_count_45d,bank_charges_count_90d,gambling_percentage,gambling_frequency,debt_collection_activity,new_credit_providers_90d,savings_activity,savings_behavior_score,has_gambling_concern,has_failed_payment_concern,has_new_credit_burst,flag_low_income_stability,flag_low_debt_management,flag_low_credit_activity,flag_no_savings,risk_flag_count,risk_tier,debt_to_income_ratio,essential_ratio,monthly_disposable,post_loan_disposable,disposable_ratio,max_affordable_amount,monthly_debt_payments,monthly_hcstc_payments,active_hcstc_count,active_hcstc_count_90d,monthly_essential_total,monthly_discretionary_total,error
RECORD_921407,1,5678.383333333336,5678.383333333337,405.00333333333333,0.0,0.0,60.0,1.0,1.0,increasing,536.5,150.57,-1010.0,1868.08,54.0,20.0,18.0,150.57,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,9.1,55.8,2270.57,2023.97,40.0,1500.0,518.025,37.666666666666664,1.0,1.0,2811.933333333333,77.85333333333337,
RECORD_921654,2,7107.253333333334,7107.253333333333,183.33333333333334,0.0,90.5,60.0,1.0,1.0,stable,-8.5,1999.31,-6239.0,7496.32,5.0,4.0,1.67,1999.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,3.5,28.1,5044.75,4798.15,71.0,1500.0,249.0,28.166666666666668,2.0,0.0,1813.5,0.0,
RECORD_921678,2,26895.445000000003,26895.445000000003,3988.7583333333337,0.0,0.0,60.0,1.0,1.0,increasing,308.2,317.49,-2975.58,2552.65,39.0,31.0,13.0,317.49,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,1.9,30.9,18776.67,18530.07,69.8,1500.0,505.955,313.9066666666667,3.0,2.0,6859.898333333334,752.9249999999993,
RECORD_921720,0,1758.8950000000002,1758.895,88.78333333333335,0.0,37.4,80.0,1.0,1.0,increasing,83.0,189.5,-83.85,1658.27,56.0,29.0,18.67,189.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,FLAG,3.7,80.3,375.75,129.15,21.4,660.48,64.29666666666668,0.0,0.0,0.0,940.4100000000003,378.44,
RECORD_921728,2,3956.478333333333,3956.4783333333326,2151.765,3.061666666666667,71.9,60.0,1.0,2.0,increasing,19.5,-142.62,-674.15,2081.75,189.0,18.0,63.0,-142.62,0.0,0.0,0.0,0.0,0.0,35.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,72.5,29.1,29.89,-216.71,0.8,0.0,2867.0233333333344,974.5333333333334,42.0,14.0,919.6899999999994,139.87000000000003,
RECORD_921900,2,11459.415,11459.415,4836.211666666667,73.515,65.0,60.0,1.0,2.0,increasing,29.9,-1352.65,-3886.38,3267.86,322.0,16.0,107.33,-1352.65,12.0,1.0,3.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,21.6,58.4,2828.42,2581.82,24.7,1500.0,2474.168333333333,648.3349999999999,7.0,4.0,5353.691666666671,803.1333333333318,
RECORD_921917,2,11277.795,11277.794999999998,3467.6749999999997,0.0,88.1,40.0,1.0,1.0,stable,7.6,6008.39,3221.02,9151.42,0.0,0.0,0.0,6008.39,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,10.1,6.9,9408.61,9162.01,83.4,1500.0,1144.3466666666664,401.44833333333327,23.0,9.0,539.01,185.82333333333332,
RECORD_922102,1,1100.9216666666662,1100.9216666666662,0.0,0.0,0.0,60.0,0.0,0.0,increasing,928.3,61.04,-235.61,535.76,28.0,14.0,9.33,61.04,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,FLAG,6.5,29.2,735.88,489.28,66.8,1390.68,71.66666666666667,0.0,1.0,1.0,284.14166666666665,9.23166666666667,
RECORD_922112,2,5944.107499999999,5944.107499999999,4733.014999999999,0.0,50.9,60.0,1.0,1.0,increasing,85.6,57.62,-597.96,1752.02,45.0,20.0,15.0,57.62,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,14.8,23.1,3810.67,3564.07,64.1,1500.0,881.9866666666667,0.0,0.0,0.0,1206.6499999999999,44.800000000000004,
RECORD_922136,1,5735.998333333333,5735.998333333334,4956.666666666667,0.0,66.3,60.0,1.0,1.0,increasing,36.9,-1662.68,-2102.25,-691.19,252.0,0.0,84.0,-1662.68,0.0,0.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,12.2,60.3,1827.31,1580.71,31.9,1500.0,700.74,40.48833333333334,2.0,1.0,2512.4133333333352,695.538333333333,
RECORD_922229,2,2255.513333333333,2255.513333333333,0.0,0.0,84.6,60.0,0.0,0.0,stable,1.2,-206.48,-552.5,1433.48,147.0,9.0,49.0,-206.48,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,13.4,1.8,1917.42,1670.82,85.0,1500.0,301.21333333333337,155.07833333333335,37.0,9.0,36.295,0.5833333333333334,
RECORD_922245,2,2331.3766666666666,2331.376666666666,2029.7749999999996,0.0,79.3,60.0,1.0,1.0,increasing,15.5,109.13,-292.86,804.94,35.0,21.0,11.67,109.13,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,9.7,39.7,1245.38,998.78,53.4,1500.0,226.09666666666664,0.0,0.0,0.0,668.0100000000002,191.88500000000005,
RECORD_922278,2,4442.326666666667,4442.326666666666,329.48333333333335,0.0,84.2,60.0,1.0,1.0,decreasing,-24.2,104.74,-850.98,3888.04,28.0,23.0,9.33,104.74,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,29.3,42.7,1413.5,1166.9,31.8,1500.0,1301.6350000000002,460.8666666666666,26.0,9.0,1679.9033333333336,47.29,
RECORD_922324,0,5511.5183333333325,5511.5183333333325,3408.74,1.3116666666666668,69.4,60.0,1.0,2.0,increasing,16.3,16.29,-2020.03,1149.48,55.0,22.0,18.33,16.29,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,9.0,25.3,3738.41,3491.81,67.8,1500.0,498.14666666666653,14.323333333333332,1.0,1.0,1194.5116666666663,80.45,
RECORD_922339,2,5076.07,5076.07,3795.375,1.2516666666666667,60.8,40.0,1.0,2.0,decreasing,-52.1,2022.0,-272.75,5724.21,35.0,14.0,11.67,2022.0,0.0,0.0,0.0,0.1,1.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,31.2,18.0,2655.19,2408.59,52.3,1500.0,1586.1849999999947,289.29333333333335,21.0,5.0,794.9933333333332,39.7,
RECORD_922341,2,3114.58,3114.58,0.0,0.0,50.0,50.0,0.0,0.0,stable,0.0,-298.82,-900.33,2070.33,16.0,1.0,5.33,-298.82,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,0.2,5.3,2957.52,2710.92,95.0,1500.0,7.401666666666666,7.401666666666666,5.0,5.0,149.66,0.0,
RECORD_922455,2,4250.503333333333,4250.503333333333,1963.3333333333333,0.0,60.5,60.0,1.0,1.0,decreasing,-56.0,-1816.91,-2172.99,-767.07,216.0,0.0,72.0,-1816.91,0.0,0.0,0.0,1.4,10.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,46.0,36.1,899.55,652.95,21.2,1500.0,1955.1283333333333,333.46166666666664,31.0,1.0,1372.5533333333335,23.268333333333334,
RECORD_922639,2,1982.04,1982.04,1851.91,0.0,50.0,50.0,1.0,1.0,stable,0.0,337.1,-199.04,1126.12,1.0,1.0,0.33,337.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,4.6,12.4,1659.72,1413.12,83.7,1500.0,90.365,30.856666666666666,2.0,2.0,139.30999999999997,92.64,
RECORD_922654,2,5249.413333333333,5249.413333333334,2622.53,0.0,56.6,60.0,1.0,1.0,decreasing,-44.7,-124.7,-2283.37,815.49,218.0,19.0,72.67,-124.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,10.1,15.2,3987.25,3740.65,76.0,1500.0,531.2666666666665,475.01499999999993,4.0,1.0,672.0283333333335,58.870000000000005,
RECORD_922909,2,3043.521666666667,3043.521666666667,2586.0183333333334,0.0,81.6,60.0,1.0,1.0,increasing,23.4,-1348.11,-1729.15,542.14,135.0,9.0,45.0,-1348.11,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,32.3,75.8,-51.13,-297.73,-1.7,0.0,984.0033333333332,274.60166666666663,14.0,6.0,1949.735,160.91666666666669,
RECORD_922967,2,507.0,507.0,497.0,0.0,50.0,100.0,1.0,1.0,stable,0.0,1861.8,123.79,4944.17,0.0,0.0,0.0,1861.8,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,1.0,516.5,-2008.66,-2255.26,-396.2,0.0,5.193333333333333,5.193333333333333,9.0,9.0,1081.54,1428.9299999999998,
RECORD_923452,2,3625.271666666666,3625.2716666666665,2707.9266666666667,0.0,78.8,60.0,1.0,1.0,stable,-0.3,537.32,-544.46,3031.08,3.0,3.0,1.0,537.32,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.4,3.1,3470.19,3223.59,95.7,1500.0,50.0,0.0,0.0,0.0,67.26166666666666,37.81666666666668,
RECORD_923486,2,8898.711666666668,8898.711666666668,0.0,0.0,74.8,60.0,0.0,0.0,decreasing,-21.0,133.05,-3979.99,944.86,21.0,19.0,7.0,133.05,0.0,0.0,0.0,1.0,21.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.7,9.8,8039.98,7793.38,90.3,1500.0,60.54833333333333,53.776666666666664,6.0,4.0,779.0416666666665,19.140000000000004,
RECORD_923541,2,4578.876666666666,4578.876666666666,1822.4350000000002,0.0,77.9,60.0,1.0,1.0,stable,-9.4,51.41,-1468.8,938.82,55.0,46.0,18.33,51.41,0.0,0.0,0.0,0.1,1.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,16.4,42.0,2076.6,1830.0,45.4,1500.0,750.3499999999995,125.235,22.0,6.0,1710.4066666666668,41.51666666666667,
RECORD_923545,1,4331.166666666666,4331.166666666666,97.33666666666666,0.0,60.7,60.0,1.0,1.0,increasing,47.8,-76.51,-333.53,1101.81,219.0,41.0,73.0,-76.51,12.0,2.0,3.0,0.0,0.0,4.0,136.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,63.4,28.4,464.28,217.68,10.7,839.98,2746.396666666667,565.6333333333331,11.0,7.0,1078.7749999999999,41.718333333333334,
RECORD_923624,1,2285.135,2285.135,1950.3266666666668,0.0,89.7,60.0,1.0,1.0,stable,-9.5,138.92,-1353.13,2023.85,4.0,4.0,1.33,138.92,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,5.1,94.8,56.24,-190.36,2.5,12.65,115.67833333333333,86.755,1.0,1.0,533.5983333333332,1579.6216666666662,
RECORD_923716,2,1952.1683333333333,1952.1683333333333,2.48,1.8499999999999999,86.9,40.0,1.0,2.0,stable,-8.2,29.89,-2202.6,1482.44,45.0,17.0,15.0,29.89,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,37.1,38.9,534.94,288.34,27.4,983.26,723.6400000000001,66.89999999999999,2.0,1.0,665.1366666666667,28.448333333333334,
RECORD_923949,2,6288.93,6288.929999999999,3556.7833333333333,0.0,70.7,60.0,1.0,1.0,decreasing,-23.7,-4514.22,-8980.17,-27.68,253.0,0.0,84.33,-4514.22,0.0,0.0,0.0,0.1,2.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,33.9,60.3,707.73,461.13,11.3,1333.59,2131.5933333333337,1167.0683333333334,14.0,7.0,3398.923333333336,50.68666666666667,
RECORD_924019,2,4237.648333333334,4237.648333333334,0.0,1.7566666666666666,83.0,60.0,0.0,1.0,increasing,15.8,353.41,-487.54,3200.75,37.0,32.0,12.33,353.41,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.5,32.0,2913.96,2667.36,68.8,1500.0,64.80666666666667,45.91166666666667,5.0,5.0,974.2150000000001,284.67000000000013,
RECORD_924023,2,4546.595,4546.595,0.0,0.0,58.4,60.0,0.0,0.0,increasing,22.6,364.26,-1991.97,4718.18,42.0,20.0,14.0,364.26,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.0,107.7,93.67,-152.93,2.1,88.55,0.0,0.0,0.0,0.0,4452.921666666667,0.0,
RECORD_924032,2,1987.335,1987.335,1815.0,0.0,84.0,60.0,1.0,1.0,stable,-3.4,-1094.6,-1286.32,-509.93,186.0,0.0,62.0,-1094.6,12.0,1.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,15.0,8.3,1535.58,1288.98,77.3,1500.0,298.6366666666667,95.66499999999998,66.0,8.0,111.35166666666666,41.76333333333336,
RECORD_924202,2,2910.4233333333336,2910.423333333333,1.6666666666666667,0.0,81.1,80.0,1.0,1.0,increasing,11.2,112.52,-1399.11,1021.08,43.0,32.0,14.33,112.52,0.0,0.0,0.0,0.5,6.0,40.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,11.2,113.4,-421.49,-668.09,-14.5,0.0,326.7466666666667,125.11000000000001,2.0,2.0,2945.2216666666673,59.94500000000001,
RECORD_924353,2,650.33,650.33,650.33,0.0,50.0,50.0,1.0,1.0,stable,0.0,-108.8,-1142.85,3319.22,13.0,2.0,4.33,-108.8,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,0.0,0.0,650.33,403.73,100.0,1217.21,0.0,0.0,0.0,0.0,0.0,0.0,
RECORD_924388,1,8452.668333333333,8452.668333333333,3312.433333333333,0.0,46.1,60.0,1.0,1.0,increasing,94.5,-145.75,-454.52,4649.73,205.0,27.0,68.33,-145.75,0.0,0.0,0.0,0.0,0.0,22.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,20.0,84.9,232.0,-14.6,2.7,369.02,1689.5266666666666,900.1283333333334,31.0,14.0,6492.786666666666,38.35500000000001,
RECORD_924417,2,3810.6783333333333,3810.6783333333333,0.0,9.916666666666666,77.3,40.0,0.0,1.0,stable,5.2,-72.48,-1074.31,1636.26,180.0,17.0,60.0,-72.48,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,27.8,45.4,1141.4,894.8,30.0,1500.0,1057.8066666666666,457.4116666666668,59.0,16.0,1184.6766666666667,426.7933333333332,
RECORD_924815,2,6145.701666666665,6145.701666666666,2915.931666666666,0.0,87.3,40.0,1.0,2.0,stable,-1.9,662.7,-167.67,3091.64,32.0,19.0,10.67,662.7,12.0,2.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,11.5,16.2,4531.83,4285.23,73.7,1500.0,704.6133333333333,222.97166666666666,3.0,2.0,838.2649999999996,70.99666666666667,
RECORD_924849,2,2055.85,2055.85,1930.79,0.0,50.0,60.0,1.0,1.0,stable,0.0,456.83,-272.41,1576.96,1.0,1.0,0.33,456.83,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.4,25.9,1553.95,1307.35,75.6,1500.0,8.333333333333334,0.0,0.0,0.0,379.07,114.49999999999999,
RECORD_924860,0,4336.506666666665,4336.506666666666,1754.5433333333328,584.9,15.9,60.0,1.0,2.0,increasing,196.5,70.26,-2067.47,2736.15,31.0,26.0,10.33,70.26,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,20.1,24.1,2501.66,2255.06,57.7,1500.0,871.0616666666665,0.0,0.0,0.0,821.4333333333333,142.355,
RECORD_924904,0,1907.3533333333335,1907.3533333333335,1192.8683333333336,0.0,52.2,60.0,1.0,1.0,increasing,56.2,101.68,-197.6,884.5,7.0,7.0,2.33,101.68,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.7,25.2,1433.53,1186.93,75.2,1500.0,32.88333333333333,0.0,0.0,0.0,397.10833333333335,43.82833333333335,
RECORD_925013,2,2795.568333333333,2795.568333333333,188.74333333333334,0.0,81.9,60.0,1.0,1.0,decreasing,-20.2,-1389.38,-2527.91,-242.01,254.0,0.0,84.67,-1389.38,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.2,59.8,1230.99,984.39,44.0,1500.0,32.9,0.0,0.0,0.0,1407.6650000000002,124.01,
RECORD_925021,2,4385.0233333333335,4385.023333333333,2066.7666666666664,0.0,0.0,60.0,1.0,1.0,decreasing,-51.7,80.2,-1405.84,5950.96,50.0,28.0,16.67,80.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,FLAG,3.3,34.0,2885.65,2639.05,65.8,1500.0,145.86666666666667,0.0,0.0,0.0,1353.5033333333333,0.0,
RECORD_925027,1,1852.3216666666667,1852.3216666666667,1243.44,0.0,33.0,60.0,1.0,1.0,increasing,149.1,-154.3,-962.61,1403.57,171.0,13.0,57.0,-154.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,FLAG,4.6,33.5,1188.97,942.37,64.2,1500.0,85.73333333333333,0.0,4.0,0.0,429.48833333333334,148.13333333333333,
RECORD_925029,2,4977.791666666666,4977.791666666666,0.0,0.0,50.4,60.0,0.0,0.0,decreasing,-38.5,129.18,-434.71,1495.12,42.0,38.0,14.0,129.18,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,16.4,87.0,221.1,-25.5,4.4,346.91,817.4766666666668,212.92666666666673,10.0,1.0,3895.978333333335,43.23833333333334,
RECORD_925249,2,4502.721666666666,4502.721666666666,570.5,0.0,86.1,60.0,1.0,2.0,stable,7.4,-327.02,-1897.62,4460.18,201.0,12.0,67.0,-327.02,0.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,15.2,48.6,1811.56,1564.96,40.2,1500.0,685.0916666666666,344.6899999999999,8.0,7.0,1820.49,185.57666666666665,
RECORD_925348,2,6745.276666666668,6745.276666666667,3925.215,0.0,77.6,60.0,1.0,2.0,stable,-6.6,453.45,31.33,4865.64,0.0,0.0,0.0,453.45,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,18.3,55.6,2065.82,1819.22,30.6,1500.0,1231.23,0.0,0.0,0.0,3023.2849999999994,424.9450000000001,
RECORD_925603,2,7446.568333333334,7446.568333333334,3538.841666666667,29.505,92.5,60.0,1.0,3.0,stable,3.8,251.7,-2587.3,2796.62,54.0,31.0,18.0,251.7,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,22.7,16.4,4628.76,4382.16,62.2,1500.0,1693.8749999999998,305.7183333333333,32.0,4.0,939.2116666666666,184.72333333333333,
RECORD_925652,2,3395.213333333332,3395.2133333333322,265.08333333333326,0.0,89.4,40.0,1.0,1.0,stable,-9.4,276.63,-112.91,2012.16,15.0,13.0,5.0,276.63,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CLEAN,28.7,72.3,184.0,-62.6,5.4,271.7,975.9233333333332,179.85500000000002,6.0,1.0,2183.2,52.09,
RECORD_925844,2,5160.418333333332,5160.418333333332,1.5783333333333334,75.745,54.9,60.0,1.0,2.0,decreasing,-21.4,-469.52,-1453.17,5314.43,196.0,15.0,65.33,-469.52,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,25.0,60.5,985.92,739.32,19.1,1500.0,1291.6783333333335,131.1,8.0,1.0,2387.2033333333325,495.6116666666663,
RECORD_925882,2,3842.9583333333335,3842.9583333333335,3689.4583333333335,0.9416666666666668,87.9,60.0,1.0,2.0,stable,-5.4,550.07,-87.24,2962.32,5.0,4.0,1.67,550.07,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,9.6,77.4,711.5,464.9,18.5,1341.24,370.3583333333333,0.0,1.0,1.0,2119.3466666666664,641.753333333333,
RECORD_925906,2,4779.746666666666,4779.746666666666,2015.795,0.041666666666666664,77.9,40.0,1.0,2.0,decreasing,-11.1,-182.43,-2355.06,349.68,134.0,10.0,44.67,-182.43,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,17.6,6.4,3651.42,3404.82,76.4,1500.0,840.31,116.98333333333333,12.0,3.0,161.33666666666664,126.67666666666666,
RECORD_925929,2,38.0,38.0,0.0,0.0,50.0,50.0,0.0,0.0,stable,0.0,180.09,-100.73,829.09,5.0,2.0,1.67,180.09,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.0,182.8,-28.97,-275.57,-76.2,0.0,0.0,0.0,3.0,3.0,24.98,41.989999999999995,
RECORD_926043,2,11787.273333333333,11787.273333333333,4327.511666666666,20.259999999999998,53.5,60.0,1.0,2.0,decreasing,-37.3,-1187.68,-9916.09,3704.09,216.0,14.0,72.0,-1187.68,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,17.3,45.1,4820.46,4573.86,40.9,1500.0,2043.79,386.75500000000005,16.0,4.0,3945.3216666666694,977.7049999999999,
RECORD_926078,2,7685.2125,7685.2125,2026.83,0.0,2.2,60.0,1.0,1.0,decreasing,-23.7,531.68,-2860.97,3190.49,5.0,4.0,1.67,531.68,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,8.1,54.5,3059.01,2812.41,39.8,1500.0,619.9816666666667,43.38333333333333,1.0,1.0,1838.1874999999998,2168.035,
RECORD_926168,2,5638.7283333333335,5638.7283333333335,4991.08,19.911666666666665,0.0,60.0,1.0,2.0,increasing,362.1,430.2,-946.87,12730.29,252.0,10.0,84.0,430.2,12.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,18.4,69.5,1006.49,759.89,17.8,1500.0,1036.17,8.245,2.0,2.0,3236.7250000000004,359.3433333333336,
RECORD_926193,2,2753.7033333333334,2753.703333333334,2142.4233333333336,0.0,80.3,60.0,1.0,1.0,decreasing,-13.9,78.05,-893.54,1081.01,158.0,23.0,52.67,78.05,13.0,2.0,3.0,0.0,0.0,7.0,93.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,33.7,20.1,1315.66,1069.06,47.8,1500.0,926.6899999999998,454.99499999999995,33.0,11.0,431.8300000000001,79.52833333333332,
RECORD_926200,2,4446.000000000001,4446.000000000001,2525.1450000000004,0.0,41.6,60.0,1.0,1.0,decreasing,-37.8,-1828.91,-3216.96,414.89,152.0,3.0,50.67,-1828.91,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,FLAG,0.0,23.3,3499.0,3252.4,78.7,1500.0,0.0,0.0,0.0,0.0,911.1650000000001,35.833333333333336,
RECORD_926430,2,5858.054999999999,5858.054999999999,1.6666666666666667,0.0,80.6,60.0,1.0,1.0,increasing,21.4,-1524.63,-3753.85,1027.88,235.0,5.0,78.33,-1524.63,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,29.2,49.6,1438.14,1191.54,24.5,1500.0,1712.6366666666665,785.3533333333334,27.0,13.0,1962.5249999999992,744.7533333333326,
RECORD_926460,2,6216.731999999999,6216.732,3938.4759999999997,0.0,69.0,40.0,1.0,1.0,decreasing,-16.4,-40.02,-2000.0,3357.61,31.0,9.0,10.33,-40.02,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,5.2,43.6,3427.34,3180.74,55.1,1500.0,324.12166666666667,20.0,2.0,2.0,2452.4759999999997,12.798,
RECORD_926529,2,3718.7966666666666,3718.796666666666,1859.37,20.833333333333332,57.3,40.0,1.0,2.0,increasing,68.3,-115.78,-1729.47,1620.22,199.0,17.0,66.33,-115.78,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,29.6,32.5,1497.96,1251.36,40.3,1500.0,1099.4166666666667,146.10333333333332,5.0,4.0,856.8199999999999,264.59833333333347,
